date,sender_id,text,sentiment,stock_mentions,message_length,has_url
2024-11-05 07:55:42+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23550 ce above 85 trg 130-240-320 sl 40 trg 1 -- 130 trg 2 -- 240 high -- 257.40 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,224,0
2024-11-05 07:54:54+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 425 trg 600-800 sl 330 update 1 -- 470 update 2 -- 520 high -- 590 safe traders can book rest trailing sl ✅,Positive,None,161,0
2024-11-05 05:24:20+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 425 trg 600-800 sl 330 update 1 -- 470 update 2 -- 520 safe traders can book rest trailing sl ✅,Positive,None,149,0
2024-11-05 05:24:13+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 425 trg 600-800 sl 330,Neutral,None,76,0
2024-11-05 05:24:12+00:00,-1002181950606,new hero zero trade giving with fees refund challenge if pay now get entry levels risk 4k & proper 40k ready,Positive,None,108,0
2024-11-05 05:11:19+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23550 ce above 85 trg 130-240-320 sl 40 update 1 -- 105 trg 1 -- 130 high -- 207 1.12l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,225,0
2024-11-05 05:11:19+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 390 trg 600-800 sl paid update 1 -- 470 update 2 -- 529.30 high -- 593.90 safe traders can book rest trailing sl ✅,Positive,None,168,0
2024-11-05 04:52:58+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti nov 11500 ce above 130 trg 200-260 sl paid update 1 -- 170 trg 1 -- 200 low -- 202.85 safe traders can book rest trailing sl ✅,Positive,maruti,162,0
2024-11-05 04:52:58+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23550 ce above 85 trg 130-240-320 sl 40 update 1 -- 105 trg 1 -- 130 high -- 134 49k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,205,0
2024-11-05 04:52:58+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23550 ce above 85 trg 130-240-320 sl 40,Neutral,None,87,0
2024-11-05 04:52:58+00:00,-1002181950606,new hero zero trade giving with fees refund challenge if pay now get entry levels risk 4k & proper 40k ready,Positive,None,108,0
2024-11-05 04:04:09+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti nov 11500 ce above 130 trg 200-260 sl paid update 1 -- 160 update 2 -- 174.40 safe traders can book rest trailing sl ✅,Positive,maruti,154,0
2024-11-05 04:04:09+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23600 ce above 80 trg 160-240-320 sl paid update 1 -- 110 update 2 -- 130 50k++ profit running on just 1000 quantity can see investment growing faster,Neutral,None,198,0
2024-11-05 04:04:09+00:00,-1002181950606,intraday + btst hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 140 trg 250-350-450 sl paid update 1 -- 160 update 2 -- 180 high -- 214 74k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,224,0
2024-11-05 04:04:09+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 390 trg 600-800 sl paid update 1 -- 470 update 2 -- 529.30 safe traders can book rest trailing sl ✅,Positive,None,153,0
2024-11-05 04:04:09+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23600 ce above 80 trg 160-240-320 sl paid update 1 -- 110 safe traders can book rest trailing sl ✅,Positive,None,146,0
2024-11-05 04:04:09+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti nov 11500 ce above 130 trg 200-260 sl paid update 1 -- 160 safe traders can book rest trailing sl ✅,Positive,maruti,135,0
2024-11-05 04:04:09+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 791 trg 805-825 sl paid update 1 -- 794 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-11-05 04:04:09+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 390 trg 600-800 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-05 04:04:09+00:00,-1002181950606,upper bale trade lelo conviction high hai let's see will get good gains,Positive,None,71,0
2024-11-05 04:04:09+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23600 ce above 80 trg 160-240-320 sl paid,Neutral,None,89,0
2024-11-05 04:04:09+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti nov 11500 ce above 130 trg 200-260 sl paid,Neutral,maruti,78,0
2024-11-05 04:04:08+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 791 trg 805-825 sl paid,Neutral,None,63,0
2024-11-05 04:04:08+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 390 trg 600-800 sl paid,Neutral,None,77,0
2024-11-05 04:04:08+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-04 14:44:38+00:00,-1002181950606,"__ ⭐️ ✔️ & ️ ☄️ : / + -% & ⭐️, , , , upstox all ☄️☄️☄️☄️☄️",Negative,None,58,0
2024-11-04 14:42:39+00:00,-1002181950606,one more smart traders join our paid services those want to join message here,Positive,None,77,0
2024-11-04 11:20:28+00:00,-1002181950606,intraday + btst hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 140 trg 250-350-450 sl paid update 1 -- 160 update 2 -- 180 high -- 200 40k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,224,0
2024-11-04 08:29:46+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 400 trg 650-850 sl paid update 1 -- 460 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-04 08:29:46+00:00,-1002181950606,intraday + btst hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 140 trg 250-350-450 sl paid update 1 -- 160 safe traders can book rest trailing sl ✅,Positive,None,160,0
2024-11-04 08:29:46+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12200 ce above 85 trg 140-200-300 sl paid update 1 -- 100 update 2 -- 112 22k++ profit running on just 1000 quantity can see investment growing faster,Neutral,midcap,201,0
2024-11-04 07:40:08+00:00,-1002181950606,can buy more quantity,Positive,None,21,0
2024-11-04 07:40:08+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 400 trg 650-850 sl paid,Neutral,None,77,0
2024-11-04 07:40:08+00:00,-1002181950606,intraday + btst hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 140 trg 250-350-450 sl paid,Neutral,None,103,0
2024-11-04 06:08:28+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12200 ce above 85 trg 140-200-300 sl paid update 1 -- 100 15k++ profit running on just 1000 quantity can see investment growing faster,Neutral,midcap,185,0
2024-11-04 06:08:28+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12200 ce above 85 trg 140-200-300 sl paid,Neutral,midcap,92,0
2024-11-04 06:08:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51300 ce above 420 trg 650-850 sl paid,Neutral,None,77,0
2024-11-04 06:08:28+00:00,-1002181950606,new trade giving if pay now get entry levels,Positive,None,44,0
2024-11-04 04:23:32+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51500 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-11-04 04:00:11+00:00,-1002181950606,upper bale trade lelo abhi abhi acchi entry mil rhi hai quick bada paisa ban jayga,Positive,None,82,0
2024-11-04 04:00:11+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12275 ce above 72 trg 120-180-220 sl paid,Neutral,midcap,92,0
2024-11-04 04:00:11+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 7000 ce above 150 trg 240-310 sl paid,Neutral,None,77,0
2024-11-04 04:00:11+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 820 trg 830-840 sl paid,Neutral,None,63,0
2024-11-04 03:37:21+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-02 02:23:54+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-01 09:27:54+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 15,000/- return with profit 45,000/- trust is everything.. deal once with us.. whatsapp",Positive,None,126,0
2024-11-01 09:27:34+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 8,000/- return with profit 25,000/- trust is everything.. deal once with us.. whatsapp",Positive,None,125,0
2024-11-01 09:27:06+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 5,000/- return with profit 15,000/- trust is everything.. deal once with us.. whatsapp",Positive,None,125,0
2024-11-01 09:26:46+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 20,000/- return with profit 60,000/- trust is everything.. deal once with us.. whatsapp",Positive,None,126,0
2024-11-01 09:26:38+00:00,-1002181950606,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,itc,326,0
2024-11-01 04:09:37+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-31 16:37:11+00:00,-1002181950606,"__ ⭐️ ✔️ & ️ ☄️ : / + -% : ,/- ( ) & ⭐️, , , ⭐️ :",Negative,None,49,0
2024-10-31 16:35:59+00:00,-1002181950606,one more smart traders join our paid services those want to join message here,Positive,None,77,0
2024-10-31 06:08:28+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24150 ce above 90 trg 170-240-330 sl paid,Neutral,None,86,0
2024-10-31 06:08:28+00:00,-1002181950606,stock option lovers ❤️❤️ buy indusindbank 1040 ce above 50 trg 75-100-130 sl paid update 1 -- 54 update 2 -- 58 high -- 60.40 safe traders can book rest trailing sl ✅,Positive,None,166,0
2024-10-31 06:08:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 519 high -- 579.90 safe traders can book rest trailing sl ✅,Positive,None,165,0
2024-10-31 06:08:28+00:00,-1002181950606,stock option lovers ❤️❤️ buy indusindbank 1040 ce above 50 trg 75-100-130 sl paid update 1 -- 54 update 2 -- 58 safe traders can book rest trailing sl ✅,Positive,None,152,0
2024-10-31 06:08:28+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24200 ce above 85 trg 130-210-280 sl paid update 1 -- 100 update 2 -- 115 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-10-31 06:08:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 519 high -- 552 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-10-31 06:08:28+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24200 ce above 85 trg 130-210-280 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,None,143,0
2024-10-31 06:08:27+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 820 trg 830-840 sl paid update 1 -- 823 update 2 -- 825.45 high -- 828 safe traders can book rest trailing sl ✅,Positive,None,151,0
2024-10-31 06:08:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24200 ce above 85 trg 130-210-280 sl paid,Neutral,None,86,0
2024-10-31 06:08:27+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 820 trg 830-840 sl paid update 1 -- 823 update 2 -- 825.45 safe traders can book rest trailing sl ✅,Positive,None,139,0
2024-10-31 06:08:27+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 519 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-10-31 06:08:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy sensex 80000 ce above 150 trg 230-300 sl paid update 1 -- 180 safe traders can book rest trailing sl ✅,Positive,"sensex, nse",141,0
2024-10-31 06:08:27+00:00,-1002181950606,stock option lovers ❤️❤️ buy indusindbank 1040 ce above 50 trg 75-100-130 sl paid update 1 -- 54 safe traders can book rest trailing sl ✅,Positive,None,137,0
2024-10-31 06:08:27+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 820 trg 830-840 sl paid update 1 -- 823 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-10-31 06:08:27+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 600-800 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-31 06:08:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy sensex 80000 ce above 150 trg 230-300 sl paid,Neutral,"sensex, nse",84,0
2024-10-31 06:08:27+00:00,-1002181950606,stock option lovers ❤️❤️ buy indusindbank 1040 ce above 50 trg 75-100-130 sl paid,Neutral,None,81,0
2024-10-31 06:08:27+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 820 trg 830-840 sl paid,Neutral,None,63,0
2024-10-31 06:08:27+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-10-31 02:58:21+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-30 03:45:39+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 830 trg 850-870 sl paid,Neutral,None,63,0
2024-10-30 03:45:39+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-10-30 03:00:21+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-29 16:11:46+00:00,-1002181950606,share market trading company™4x 1. name.......✓ 2. kitna loss hai total....✓ 3. kitna invest kroge.....✓ write this detail and send it ✍️✍️ 100% safe and trusted work ✅,Positive,None,168,0
2024-10-29 14:14:22+00:00,-1002181950606,,Neutral,None,0,0
2024-10-29 09:47:45+00:00,-1002181950606,live bitcoin treding with proof legally govt verified forex trading market live proof contact,Positive,itc,93,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23900 ce above 100 trg 150-220-300 sl 60 update 1 -- 115 update 2 -- 130 30k++ profit running on just 1000 quantity can see investment growing faster,Neutral,None,197,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23900 ce above 100 trg 150-220-300 sl 60,Neutral,None,88,0
2024-10-29 05:25:13+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 410 trg 600-800 sl paid update 1 -- 480 update 2 -- 540 high -- 566 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-10-29 05:25:13+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 410 trg 600-800 sl paid update 1 -- 480 update 2 -- 540 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-10-29 05:25:13+00:00,-1002181950606,1.31 lacs +++++ profit booked,Neutral,None,29,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23850 ce above 83 trg 150-220-300 sl paid update 1 -- 120 trg 1 -- 150 high -- 168.20 85k++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,228,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23850 ce above 83 trg 150-220-300 sl paid update 1 -- 100 update 2 -- 123 40k++ profit running on just 1000 quantity can see investment growing faster,Neutral,None,198,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23850 ce above 83 trg 150-220-300 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,None,146,0
2024-10-29 05:25:13+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 190 trg 260-350-420 sl paid update 1 -- 220 safe traders can book rest trailing sl ✅,Positive,None,138,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24250 ce above 145 trg 230-300-400 sl paid update 1 -- 175 safe traders can book rest trailing sl ✅,Positive,None,144,0
2024-10-29 05:25:13+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 823 trg 835-850 sl paid update 1 -- 828 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-10-29 05:25:13+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 410 trg 600-800 sl paid update 1 -- 480 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-29 05:25:13+00:00,-1002181950606,upper bale trade lelo abhi bhi bada paisa ban jayga,Neutral,None,51,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24250 ce above 145 trg 230-300-400 sl paid,Neutral,None,87,0
2024-10-29 05:25:13+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23850 ce above 83 trg 150-220-300 sl paid,Neutral,None,89,0
2024-10-29 05:25:13+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 190 trg 260-350-420 sl paid,Neutral,None,81,0
2024-10-29 05:25:13+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 823 trg 835-850 sl paid,Neutral,None,63,0
2024-10-29 05:25:12+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 410 trg 600-800 sl paid,Neutral,None,77,0
2024-10-29 03:38:04+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-28 16:46:47+00:00,-1002181950606,"#__ ⭐️ ✔️ & ️ ☄️ : / + -% & ⭐️, , , , upstox all ☄️☄️☄️☄️☄️",Negative,None,59,0
2024-10-28 10:17:04+00:00,-1002181950606,some more smart traders join our paid services those want to join message here,Positive,None,78,0
2024-10-28 04:25:30+00:00,-1002181950606,btst hero zero lovers ❤️❤️ buy midcpnifty 12250ce above 100 trg 150/250/450 sl 45 update 1 -- 125 trg 1 -- 150 high -- 175.65 75k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,217,0
2024-10-28 04:25:30+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12300 ce above 85 trg 140-220-310 sl paid update 1 -- 105 update 2 -- 125 high -- 132 47k++ profit running on just 1000 quantity can see investment growing faster,Positive,midcap,213,0
2024-10-28 04:25:30+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 520 high -- 559.95 safe traders can book rest trailing sl ✅,Positive,None,165,0
2024-10-28 04:25:30+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 790 trg 810-825 sl paid update 1 -- 800 update 2 -- 805 high -- 808 safe traders can book rest trailing sl ✅,Positive,None,148,0
2024-10-28 04:25:30+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12300 ce above 85 trg 140-220-310 sl paid update 1 -- 105 update 2 -- 125 40k++ profit running on just 1000 quantity can see investment growing faster,Neutral,midcap,201,0
2024-10-28 04:25:30+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 520 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-10-28 04:25:30+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 790 trg 810-825 sl paid update 1 -- 800 update 2 -- 805 safe traders can book rest trailing sl ✅,Positive,None,136,0
2024-10-28 04:25:30+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12300 ce above 85 trg 140-220-310 sl paid update 1 -- 105 safe traders can book rest trailing sl ✅,Positive,midcap,149,0
2024-10-28 04:25:30+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 250 trg 350-450 sl paid update 1 -- 280 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-28 04:25:30+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 790 trg 810-825 sl paid update 1 -- 800 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-10-28 04:25:30+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 400 trg 600-800 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-28 04:25:29+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12300 ce above 85 trg 140-220-310 sl paid,Neutral,midcap,92,0
2024-10-28 04:25:29+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 250 trg 350-450 sl paid,Neutral,None,77,0
2024-10-28 04:25:29+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 790 trg 810-825 sl paid,Neutral,None,63,0
2024-10-28 04:25:29+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51000 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-10-28 04:25:29+00:00,-1002181950606,btst hero zero lovers ❤️❤️ buy midcpnifty 12250ce above 100 trg 150/250/450 sl 45 update 1 -- 125 trg 1 -- 150 high -- 161.70 safe traders can book rest trailing sl ✅,Positive,None,166,0
2024-10-28 04:25:29+00:00,-1002181950606,btst hero zero lovers ❤️❤️ buy midcpnifty 12250ce above 100 trg 150/250/450 sl 45,Neutral,None,81,0
2024-10-28 03:05:20+00:00,-1002181950606,जय श्री श्याम ❤️ ☀️ ☀️,Neutral,None,22,0
2024-10-25 12:05:21+00:00,-1002181950606,payments sent successfully ✅ all members return profit congratulations to our investors thanks for your trust and decision to invest with us ! trust is everything ✅ ❤️*❤️* ❤️*❤️*,Positive,None,178,0
2024-10-25 05:46:46+00:00,-1002181950606,,Neutral,None,0,0
2024-10-25 05:43:54+00:00,-1002181950606,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,itc,326,0
2024-10-24 16:06:12+00:00,-1002181950606,one more smart traders join our commodity services those want to join message here,Positive,None,82,0
2024-10-24 16:05:26+00:00,-1002181950606,one more smart traders join our paid services those want to join message here,Positive,None,77,0
2024-10-24 14:40:24+00:00,-1002181950606,1.58 lacs ++++ profit booked,Neutral,None,28,0
2024-10-24 07:17:06+00:00,-1002181950606,jinka share market mein loss hai h wo msg kro fast... detail 1. name.......? 2. kitna loss ....? 3. how much invest...?? only intreste members join plan deposit details,Positive,None,168,0
2024-10-24 04:50:15+00:00,-1002181950606,hero zero lovers ❤️❤️ buy nifty 24500pe above 100 trg 160-200-300 sl paid update -1-115 trg-1-- 160 high--183 80k++ profit running on just 1000 quantity can see investment more then triple in single trade,Positive,None,204,0
2024-10-24 04:50:15+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 7200 pe above 200 trg 300-400 sl paid update -1-215 high-- 233 safe traders can book rest trailing sl,Positive,None,141,0
2024-10-24 04:50:15+00:00,-1002181950606,future lovers ❤️❤️ sell dlf future below 815 trg 807/800 sl paid update -1-812 low -- 808 safe traders can book rest trailing sl,Positive,None,128,0
2024-10-24 04:50:15+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51500 pe above 410 trg 600-800 sl paid update -1-451 update -2- 465 high---- 548 safe traders can book rest trailing sl,Positive,None,158,0
2024-10-24 04:50:15+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51500 pe above 410 trg 600-800 sl paid update -1-451 update -2- 465 high---- 514 safe traders can book rest trailing sl,Positive,None,158,0
2024-10-24 04:50:15+00:00,-1002181950606,hero zero lovers ❤️❤️ buy nifty 24500pe above 100 trg 160-200-300 sl paid update -1-115 trg-1-- 160 high--162 safe traders can book rest trailing sl,Positive,None,148,0
2024-10-24 04:50:15+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 7200 pe above 200 trg 300-400 sl paid update -1-215 high-- 228 safe traders can book rest trailing sl,Positive,None,141,0
2024-10-24 04:50:15+00:00,-1002181950606,future lovers ❤️❤️ sell dlf future below 815 trg 807/800 sl paid update -1-812 safe traders can book rest trailing sl,Positive,None,117,0
2024-10-24 04:50:15+00:00,-1002181950606,hero zero lovers ❤️❤️ buy nifty 24500pe above 100 trg 160-200-300 sl paid update -1-115 high--129 safe traders can book rest trailing sl,Positive,None,136,0
2024-10-24 04:50:14+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51500 pe above 410 trg 600-800 sl paid update -1-451 update -2- 465 safe traders can book rest trailing sl,Positive,None,145,0
2024-10-24 04:50:14+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51500 pe above 410 trg 600-800 sl paid update -1-451 safe traders can book rest trailing sl,Positive,None,130,0
2024-10-24 04:50:14+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 7200 pe above 200 trg 300-400 sl paid,Neutral,None,77,0
2024-10-24 04:50:14+00:00,-1002181950606,future lovers ❤️❤️ sell dlf future below 815 trg 807/800 sl paid,Neutral,None,64,0
2024-10-24 04:50:14+00:00,-1002181950606,hero zero lovers ❤️❤️ buy nifty 24500pe above 100 trg 160-200-300 sl paid,Neutral,None,73,0
2024-10-24 04:50:14+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51500 pe above 410 trg 600-800 sl paid,Neutral,None,77,0
2024-10-24 04:50:14+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51400 ce above 395 trg 600-800 sl 320 update 1 -- 430 update 2 -- 480 high -- 525 safe traders can book rest trailing sl ✅,Positive,None,166,0
2024-10-24 04:50:14+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51400 ce above 395 trg 600-800 sl 320 30 oct expiry,Neutral,None,95,0
2024-10-24 04:50:14+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-23 11:36:49+00:00,-1002181950606,,Neutral,None,0,0
2024-10-23 07:23:29+00:00,-1002181950606,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,itc,326,0
2024-10-23 04:00:06+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 200 trg 280-360 sl paid update 1 -- 230 update 2 -- 260 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-10-23 04:00:06+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50900 ce above 400 trg 600-800 sl paid update 1 -- 500 trg 1 -- 600 high -- 702 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-10-23 04:00:06+00:00,-1002181950606,future lovers ❤️❤️ buy dlf above 813 trg 823-831 sl paid update 1 -- 817 update 2 -- 820 safe traders can book rest trailing sl ✅,Positive,None,129,0
2024-10-23 04:00:05+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 200 trg 280-360 sl paid update 1 -- 230 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-23 04:00:05+00:00,-1002181950606,future lovers ❤️❤️ buy dlf above 813 trg 823-831 sl paid update 1 -- 817 safe traders can book rest trailing sl ✅,Positive,None,113,0
2024-10-23 04:00:05+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50900 ce above 400 trg 600-800 sl paid update 1 -- 500 safe traders can book rest trailing sl ✅,Positive,None,134,0
